question
"What is the latest known price of the Enclosed Field with Ploughman, by Vincent van Gogh, in United States dollars?"
"What is the latest known price of the Portrait of Frederikke Tuxen, by Peder Severin Krøyer, in pound sterlings?"
"What is the latest known price of the Autograph suit of Sandy Powell, by Sandy Powell, in pound sterlings?"
"What is the latest known price of the Reclining nude (on the left side) (Amedeo Modigliani), by Amedeo Modigliani, in United States dollars?"
"What is the latest known price of the Willows by Høje Taastrup village, Denmark, by Laurits Andersen Ring, in Danish krones?"
"What is the latest known price of the Number 17A, by Jackson Pollock, in United States dollars?"
"What is the latest known price of the Day Dream, by Andrew Wyeth, in United States dollars?"
"What is the latest known price of the Boy and Dog in a Johnnypump, by Jean-Michel Basquiat, in United States dollars?"
"What is the latest known price of the View through a Door to Running Figures, by Christoffer Wilhelm Eckersberg, in Danish krones?"
"What is the latest known price of the Prague - View from the Monastery of the Kinghts of the cross with red star, by Oskar Kokoschka, in Czech korunas?"
"What is the latest known price of the Aspects of Time (Santomaso), by Giuseppe Santomaso, in Euros?"
"What is the latest known price of the Norwegian Landscape, by Hans Gude, in Norwegian krones?"
"What is the latest known price of the Marie in the garden, by Peder Severin Krøyer, in pound sterlings?"
"What is the latest known price of the Portrait of the artist as Mars, by Gian Lorenzo Bernini, in pound sterlings?"
"What is the latest known price of the Red Rooves of L'Estaque, by Paul Cézanne, in United States dollars?"
"What is the latest known price of the Les Distractions de Dagobert, by Leonora Carrington, in United States dollars?"
"What is the latest known price of the Marquis de Lafayette, by Samuel Finley Breese Morse, in United States dollars?"
"What is the latest known price of the Sleeping, by Toyen, in Czech korunas?"
"What is the latest known price of the Madonna of the Magnificat, by Sandro Botticelli, in United States dollars?"
"What is the latest known price of the Mirage, by Toyen, in Czech korunas?"
"What is the latest known price of the Rejected, by Tom Roberts, in pound sterlings?"
"What is the latest known price of the Ritratto di donna orientale, by Vincenzo Cinque, in Euros?"
"What is the latest known price of the Young Man at His Window, by Gustave Caillebotte, in United States dollars?"
"What is the latest known price of the Le bassin d'Argenteuil, by Claude Monet, in United States dollars?"
"What is the latest known price of the Water Serpents II, by Gustav Klimt, in United States dollars?"
"What is the latest known price of the Portrait of a woman in a red skirt, by Lorenz Frølich, in Danish krones?"
"What is the latest known price of the Abraham Lincoln: The Hoosier Youth, by Paul Manship, in United States dollars?"
"What is the latest known price of the ""Kabyle woman from Algeria"" and ""Janissary of Sultan Mahmud II"", by Emile Guillemin, in United States dollars?"
"What is the latest known price of the Headless, by Luciano Andreani, in Swiss francs?"
"What is the latest known price of the Young Man with Cornflower, by Vincent van Gogh, in United States dollars?"
"What is the latest known price of the Giant Fruit Loop, by MSCHF, in United States dollars?"
"What is the latest known price of the Caricature of a man pointing with his left arm, by Gian Lorenzo Bernini, in pound sterlings?"
"What is the latest known price of the Interchange, by Willem de Kooning, in United States dollars?"
"What is the latest known price of the Landscape with Olive Tree and Mountains in the Background, by Vincent van Gogh, in United States dollars?"
"What is the latest known price of the Depositing of John Bellini’s Three Pictures in La Chiesa Redentore, Venice, by J. M. W. Turner, in United States dollars?"
"What is the latest known price of the Birch Forest, by Gustav Klimt, in United States dollars?"
"What is the latest known price of the Skagen Heath near Brovandene, by Peder Severin Krøyer, in Danish krones?"
"What is the latest known price of the The Vegetable Seller at Cork, by Beatrice Gubbins, in Euros?"
"What is the latest known price of the Spring landscape with light green fields; small pond and to the right Mogenstrup, by Laurits Andersen Ring, in Danish krones?"
"What is the latest known price of the Odalisque, by Henri Matisse, in United States dollars?"
"What is the latest known price of the Garçon à la pipe, by Pablo Picasso, in United States dollars?"
"What is the latest known price of the Number 31, by Jackson Pollock, in United States dollars?"
"What is the latest known price of the The King's birthday. The Royal Guard in red gala in Østergade, by Paul Gustav Fischer, in Danish krones?"
"What is the latest known price of the Study of a Man, by Gian Lorenzo Bernini, in Euros?"
"What is the latest known price of the Large Interior, W11 (after Watteau), by Lucian Freud, in United States dollars?"
"What is the latest known price of the North Central South Spring Garden, by Nguyễn Gia Trí, in United States dollars?"
"What is the latest known price of the Kreiselbär, by Housi Knecht, in Swiss francs?"
"What is the latest known price of the Divertimento II, by František Kupka, in Czech korunas?"
"What is the latest known price of the Rodolfo Pizarro, by Enrique Enn, in United States dollars?"
"What is the latest known price of the Bal du moulin de la Galette, by Pierre-Auguste Renoir, in United States dollars?"
"What is the latest known price of the Contrast of Forms, by Fernand Léger, in United States dollars?"
"What is the latest known price of the I am, by Salvatore Garau, in United States dollars?"
"What is the latest known price of the The Virgin, by Gustav Klimt, in Austro-Hungarian krones?"
"What is the latest known price of the Portrait of Pope Gregory XIII, bust-length, by Scipione Pulzone, in United States dollars?"
"What is the latest known price of the Cirkus Simonette, by Jindřich Štyrský, in Czech korunas?"
"What is the latest known price of the Peasant Woman, by Abram Arkhipov, in pound sterlings?"
"What is the latest known price of the Ginevra de' Benci, by Leonardo da Vinci, in United States dollars?"
"What is the latest known price of the Orchard with Peach Trees in Blossom, by Vincent van Gogh, in United States dollars?"
"What is the latest known price of the Everydays: the First 5000 Days, by Mike Winkelmann, in United States dollars?"
"What is the latest known price of the Portrait of Alexander VII Chigi, by Pier Francesco Mola, in Euros?"
"What is the latest known price of the Head III, by Francis Bacon, in pound sterlings?"
"What is the latest known price of the Oarsman in a Top Hat, by Gustave Caillebotte, in Euros?"
"What is the latest known price of the Young Girl with a Flower Basket, by Pablo Picasso, in United States dollars?"
"What is the latest known price of the Les Poseuses, small version, by Georges Seurat, in United States dollars?"
"What is the latest known price of the Concarneau. Calme du Matin. Op. 219 (Larghetto), by Paul Signac, in United States dollars?"
"What is the latest known price of the No. 7, by Mark Rothko, in United States dollars?"
"What was the year of publication of the literary work The Danube Pilot, by Jules Verne?"
"What is the elevation at sea level of the Spielberg mountain, in metre?"
"What is the elevation at sea level of the Grúň mountain, in metre?"
"What is the length of the Irbe River, in kilometre?"
"What is the length of the Iecava River River, in kilometre?"
"What is the length of the Braunaubach River, in kilometre?"
"What is the length of the Ciecere River River, in kilometre?"
"What is the length of the Ķekava River, in kilometre?"
"What is the length of the Īģe River, in kilometre?"
"What is the length of the Abava River River, in kilometre?"
"What is the length of the Dzelda River, in kilometre?"
"What is the length of the Plonė River, in kilometre?"
"What is the length of the Slampe River, in kilometre?"
"What is the length of the Vija River, in kilometre?"
"What is the length of the Bruzile River, in kilometre?"
"What is the length of the Morava River, in kilometre?"
"What is the length of the Istra River, in kilometre?"
"What is the length of the Moloma River, in kilometre?"
"What is the length of the Viršytis River, in kilometre?"
"What is the length of the Lielā Jugla River, in kilometre?"
"What is the length of the Puska River, in kilometre?"
"What is the length of the Amazon River, in kilometre?"
"What is the length of the Liepars River, in kilometre?"
"What is the length of the Rivière Métabetchouane River, in kilometre?"
"What is the length of the Blīgzne River, in kilometre?"
"What is the length of the Õhne River River, in kilometre?"
"What is the length of the Raczyna River, in kilometre?"
"What is the length of the Böhmische Schwarzach River, in kilometre?"
"What is the length of the Kalte Moldau River, in kilometre?"
"What is the length of the Balda River, in kilometre?"
"What is the length of the Lada River, in kilometre?"
"What is the length of the Audruve River, in kilometre?"
"What is the length of the Kirnitzsch River, in kilometre?"
"What is the length of the Dabikinė River River, in kilometre?"
"What is the length of the Birztala River, in kilometre?"
"What is the length of the Loja River, in kilometre?"
"What is the length of the Peetri River River, in kilometre?"
"What is the length of the Asunica River, in kilometre?"
"What is the length of the Viesata River, in kilometre?"
"What is the length of the Tebra River River, in kilometre?"
"What is the length of the Rivière du Brick River, in kilometre?"
"What is the length of the Jaša River, in kilometre?"
"What is the length of the Jiříkovský potok River, in kilometre?"
"What is the length of the Vltava River, in kilometre?"
"What is the length of the Sprincupe River, in kilometre?"
"What is the length of the Briede River, in kilometre?"
"What is the length of the Teicija River, in kilometre?"
"What is the length of the Virga River, in kilometre?"
"What is the length of the Müglitz River, in kilometre?"
"What is the length of the Virčiuvis River, in kilometre?"
"What is the length of the Līgupe River, in kilometre?"
"What is the length of the Veldze River River, in kilometre?"
"What is the length of the Tumšupe River, in kilometre?"
"What is the length of the Liepna River, in kilometre?"
"What is the length of the Cena River River, in kilometre?"
"What is the length of the Svirkale River, in kilometre?"
"What is the length of the Čeriaukštė River, in kilometre?"
"What is the length of the Nereta River, in kilometre?"
"What is the length of the Nile River, in kilometre?"
"What is the length of the Bebrupe River, in kilometre?"
"What is the length of the Archeda River River, in kilometre?"
"What is the length of the Teitupīte River, in kilometre?"
"What is the length of the Engure River, in kilometre?"
"What is the length of the Kaulina River, in kilometre?"
"What is the length of the Abza River, in kilometre?"
"What is the length of the Amula River, in kilometre?"
"What is the length of the Pēterupe River, in kilometre?"
"What is the length of the Īslīce River, in kilometre?"
"What is the length of the Bečva River, in kilometre?"
"What is the length of the Bebrupe River, in kilometre?"
"What is the area of the Eiangen Lake, in square kilometre?"
"What is the area of the Holmavatnet Lake, in square kilometre?"
"What is the area of the Gåseflåfjorden Lake, in square kilometre?"
"What is the area of the Store Eftan Lake, in square kilometre?"
"What is the area of the Kallungsjåen Lake, in square kilometre?"
"What is the area of the Brule Lake Lake, in acre?"
"What is the area of the Heddalsvatnet Lake, in square kilometre?"
"What is the area of the Sundsbarmvatn Lake, in square kilometre?"
"What is the area of the Gjende Lake, in square kilometre?"
"What is the area of the Sjåvatn Lake, in square kilometre?"
"What is the area of the Untersee Lake, in square kilometre?"
"What is the area of the Storsjøen Lake, in square kilometre?"
"What is the area of the Ståvatn Lake, in square kilometre?"
"What is the area of the Flævatn Lake, in square kilometre?"
"What is the area of the Schwarzensee in St.Wolfgang Lake, in hectare?"
"What is the area of the Boyuk Alagol Lake, in square kilometre?"
"What is the area of the Børten Lake, in square kilometre?"
"What is the area of the Keutschacher See Lake, in square kilometre?"
"What is the area of the Osensjøen Lake, in square kilometre?"
"What is the area of the Raja-Kapperijärvi Lake, in square kilometre?"
"What is the area of the Lake Elmenteita Lake, in square kilometre?"
"What is the area of the Langen Lake, in square kilometre?"
"What is the area of the Nedre Toke Lake, in square kilometre?"
"What is the area of the West Lake Lake, in square kilometre?"
"What is the area of the Storsjø Lake, in square kilometre?"
"What is the area of the Vråsjåen Lake, in square kilometre?"
"What is the area of the Hiisijärvi Lake, in square kilometre?"
"What is the area of the Heddersvatn Lake, in square kilometre?"
"What is the area of the Lufsjå Lake, in square kilometre?"
"What is the area of the Gjevarvatn Lake, in square kilometre?"
"What is the area of the Nesvatn Lake, in square kilometre?"
"What is the area of the Byglandsfjorden Lake, in square kilometre?"
"What is the discharge rate of the Khadutte River, in cubic metre per second?"
"What is the discharge rate of the Armançon River, in cubic metre per second?"
"What is the discharge rate of the Darchi-Ormeleti River, in cubic metre per second?"
"What is the discharge rate of the Rufiji River River, in cubic metre per second?"
"What is the discharge rate of the Nara River, in cubic metre per second?"
"What is the discharge rate of the Indigirka River, in cubic metre per second?"
"What is the discharge rate of the Atbarah River River, in cubic metre per second?"
"What is the discharge rate of the Rubas (river) River, in cubic metre per second?"
"What is the discharge rate of the Liebiada River, in cubic metre per second?"
"What is the discharge rate of the Fersinone River, in cubic metre per second?"
"What is the discharge rate of the Irkut River, in cubic metre per second?"
"What is the discharge rate of the Yarkand River River, in cubic metre per second?"
"What is the discharge rate of the River Ness River, in cubic metre per second?"
"What is the discharge rate of the Volma River, in cubic metre per second?"
"What is the discharge rate of the Schwarzach River, in cubic metre per second?"
"What is the discharge rate of the Galvasay River River, in cubic metre per second?"
"What is the discharge rate of the Pahang River River, in cubic metre per second?"
"What is the discharge rate of the Saône River, in cubic metre per second?"
"What is the discharge rate of the Torne River River, in cubic metre per second?"
"What is the discharge rate of the Chachkhuri River, in cubic metre per second?"
"What is the discharge rate of the Urukh River, in cubic metre per second?"
"What is the discharge rate of the Malaya Kokshaga River, in cubic metre per second?"
"What is the discharge rate of the Puya River, in cubic metre per second?"
"What is the discharge rate of the Brda River, in cubic metre per second?"
"What is the discharge rate of the Congo River, in cubic metre per second?"
"What is the discharge rate of the Salado River River, in cubic metre per second?"
"What is the discharge rate of the Pánuco River River, in cubic metre per second?"
"What is the discharge rate of the Ket River, in cubic metre per second?"
"What is the discharge rate of the Fulda River, in cubic metre per second?"
"What is the discharge rate of the Nisqually River River, in cubic metre per second?"
"What is the discharge rate of the Durance River, in cubic metre per second?"
"What is the discharge rate of the Cherek River, in cubic metre per second?"
"What is the discharge rate of the Yerkalnadeypur River, in cubic metre per second?"
"What is the discharge rate of the Marmarik River, in cubic metre per second?"
"What is the discharge rate of the Ob River, in cubic metre per second?"
"What is the discharge rate of the Lule River River, in cubic metre per second?"
"What is the discharge rate of the Wupper River, in cubic metre per second?"
"What is the discharge rate of the Warta River, in cubic metre per second?"
"What is the discharge rate of the Dirillo River, in cubic metre per second?"
"What is the discharge rate of the Ribordone River, in cubic metre per second?"
"What is the discharge rate of the Shinazchay River, in cubic metre per second?"
"What is the discharge rate of the Piva River, in cubic metre per second?"
"What is the discharge rate of the Sado River River, in cubic metre per second?"
"What is the discharge rate of the Talfer River, in cubic metre per second?"
"What is the discharge rate of the Igirma River, in cubic metre per second?"
"What is the discharge rate of the Indre River River, in cubic metre per second?"
"What is the discharge rate of the Rivière Jupiter River, in cubic metre per second?"
"What is the discharge rate of the Levone River, in cubic metre per second?"
"What is the discharge rate of the Huallaga River River, in cubic metre per second?"
"What is the discharge rate of the Gandaki River River, in cubic metre per second?"
"What is the discharge rate of the Brodnya River, in cubic metre per second?"
"What is the discharge rate of the Zayandeh River River, in cubic metre per second?"
"What is the discharge rate of the Agno River River, in cubic metre per second?"
"What is the discharge rate of the Yelcho River River, in cubic metre per second?"
"What is the discharge rate of the Jamuna River River, in cubic metre per second?"
"What is the discharge rate of the Lobva River, in cubic metre per second?"
"What is the discharge rate of the Chagra River, in cubic metre per second?"
"What is the discharge rate of the Elbe River, in cubic metre per second?"
"What is the discharge rate of the Nero river River, in cubic metre per second?"
"What is the discharge rate of the Taymyra River, in cubic metre per second?"
"What is the discharge rate of the Molopo River River, in cubic metre per second?"
"What is the discharge rate of the Klarälven River, in cubic metre per second?"
"What is the discharge rate of the Neman River, in cubic metre per second?"
"What is the discharge rate of the Lahn River, in cubic metre per second?"
"What is the discharge rate of the Little Zab River, in cubic metre per second?"
"What is the discharge rate of the Mayenne River, in cubic metre per second?"
"What is the discharge rate of the Shuya River, in cubic metre per second?"
"What is the discharge rate of the Gorodnya River, in cubic metre per second?"
"What is the discharge rate of the Merse River, in cubic metre per second?"
"What is the discharge rate of the Tigris River, in cubic metre per second?"
"What is the discharge rate of the Talgar River, in cubic metre per second?"
"What is the discharge rate of the Godavari River River, in cubic metre per second?"
"What is the discharge rate of the Vorderrhein River, in cubic metre per second?"
"What is the discharge rate of the Argun River River, in cubic metre per second?"
"What is the discharge rate of the Ekityki River, in cubic metre per second?"
"What is the discharge rate of the Sviyaga River, in cubic metre per second?"
"What is the discharge rate of the Eider River, in cubic metre per second?"
"What is the discharge rate of the Poschiavino River, in cubic metre per second?"
"What is the discharge rate of the Neto River River, in cubic metre per second?"
"What is the discharge rate of the Ebro River, in cubic metre per second?"
"What is the discharge rate of the Tajuña River, in cubic metre per second?"
"What is the discharge rate of the Valbonë River, in cubic metre per second?"
"What is the discharge rate of the Belka River, in cubic metre per second?"
"What is the discharge rate of the Kokshenga River, in cubic metre per second?"
"What is the discharge rate of the Maroni River, in cubic metre per second?"
"What is the discharge rate of the Yobe River River, in cubic metre per second?"
"What is the discharge rate of the Nogat River, in cubic metre per second?"
"What is the discharge rate of the Schlitz River, in cubic metre per second?"
"What is the discharge rate of the Cumberland River River, in cubic metre per second?"
"What is the discharge rate of the Izh River, in cubic metre per second?"
"What is the discharge rate of the Velikaya River, in cubic metre per second?"
"What is the discharge rate of the Krems River, in cubic metre per second?"
"What is the discharge rate of the Cassarate River, in cubic metre per second?"
"What is the discharge rate of the Ščara River, in cubic metre per second?"
"What is the discharge rate of the Allakh-Yun River, in cubic metre per second?"
"What is the discharge rate of the Oyat River, in cubic metre per second?"
"What is the discharge rate of the Polmakelva River, in cubic metre per second?"
"What is the discharge rate of the Velino River, in cubic metre per second?"
"What is the length of the Alps mountain range, in kilometres?"
"What is the length of the Picos de Europa mountain range, in kilometres?"
"What is the length of the Southern Uplands mountain range, in kilometres?"
"What is the length of the Dângrêk Mountains mountain range, in kilometres?"
"What is the length of the Cordillera Central mountain range, in kilometres?"
"What is the length of the Canadian Rockies mountain range, in kilometres?"
"What is the length of the High Tauern mountain range, in kilometres?"
"What is the length of the Catskill Mountains mountain range, in kilometres?"
"What is the length of the Yablonoi Mountains mountain range, in kilometres?"
"What is the length of the Galičica mountain range, in kilometres?"
"What is the length of the Bavarian Forest mountain range, in kilometres?"
"What is the length of the Altyn-Tagh mountain range, in kilometres?"
"What is the length of the Wasatch Range mountain range, in kilometres?"
"What is the length of the Low Tatras mountain range, in kilometres?"
"What is the length of the Allegheny Mountains mountain range, in kilometres?"
"What is the length of the Usambara Mountains mountain range, in kilometres?"
"What is the length of the Nur Mountains mountain range, in kilometres?"
"What is the length of the Alborz mountain range, in kilometres?"
"What is the length of the Chersky Range mountain range, in kilometres?"
"What is the length of the Belasica mountain range, in kilometres?"
"What is the length of the Saint-Gotthard Massif mountain range, in kilometres?"
"What is the length of the Mugalzhar mountain range, in kilometres?"
"What is the length of the Tianshan Mountains mountain range, in kilometres?"
"What is the length of the Mount Gilboa mountain range, in kilometres?"
"What is the length of the Alay Mountains mountain range, in kilometres?"
"What is the length of the Hymettus mountain range, in kilometres?"
"What is the length of the Meskheti Range mountain range, in kilometres?"
"What is the length of the Balkan Mountains mountain range, in kilometres?"
"What is the length of the Pirin mountain range, in kilometres?"
"What is the length of the Alban Hills mountain range, in kilometres?"
"What is the length of the Qinling mountain range, in kilometres?"
"What is the length of the Sierra Madre Oriental mountain range, in kilometres?"
"What is the length of the Zarafshan Range mountain range, in kilometres?"
"What is the length of the High Tatras mountain range, in kilometres?"
"What is the length of the Anti-Lebanon mountains mountain range, in kilometres?"
"What is the length of the Hisar Range mountain range, in kilometres?"
"What is the length of the Annamite Range mountain range, in kilometres?"
"What is the length of the Biokovo mountain range, in kilometres?"
"What is the length of the Verkhoyansk Range mountain range, in kilometres?"
"What is the length of the Mulanje Massif mountain range, in kilometres?"
"What is the length of the Atlas Mountains mountain range, in kilometres?"
"What is the length of the Kunlun Mountains mountain range, in kilometres?"
"What is the length of the Teton Range mountain range, in kilometres?"
"What is the length of the Kolyma Mountains mountain range, in kilometres?"
"What is the length of the Ural Mountains mountain range, in kilometres?"
"What is the length of the Anti-Atlas mountain range, in kilometres?"
"What is the length of the Cantabrian Mountains mountain range, in kilometres?"
"What is the length of the Taihang Mountains mountain range, in kilometres?"
"What is the length of the Montserrat mountain range, in kilometres?"
"What is the length of the Moyen Atlas mountain range, in kilometres?"
"What is the length of the Wicklow Mountains mountain range, in kilometres?"
"What is the length of the Sredna Gora mountain range, in kilometres?"
"What is the length of the Trialeti Range mountain range, in kilometres?"
"What is the length of the Sudetes mountain range, in kilometres?"
"What is the length of the Sinjar Mountains mountain range, in kilometres?"
"What is the length of the Dachstein Mountains mountain range, in kilometres?"
"What is the length of the MacDonnell Ranges mountain range, in kilometres?"
"What is the length of the Westerwald mountain range, in kilometres?"
"What is the length of the Zlatibor mountain range, in kilometres?"
"What is the length of the Cordillera Oriental mountain range, in kilometres?"
"What is the length of the Ozarks mountain range, in kilometres?"
"What is the length of the Anti-Taurus Mountains mountain range, in kilometres?"
"What is the length of the Brooks Range mountain range, in kilometres?"
"What is the length of the Pontic Mountains mountain range, in kilometres?"
"What is the length of the Central Siberian Plateau mountain range, in kilometres?"
"What is the length of the Turkestan Range mountain range, in kilometres?"
"What is the length of the Tell Atlas mountain range, in kilometres?"
"What is the length of the Slovak Ore Mountains mountain range, in kilometres?"
"What is the length of the Abakan Range mountain range, in kilometres?"
What was the start year of the Anglo-Powhatan Wars historical event?
What was the start year of the French Revolutionary Wars historical event?
What was the start year of the Flower War historical event?
What was the start year of the Croatian War of Independence historical event?
What was the start year of the Russo-Persian War historical event?
What was the start year of the Polish–Cossack–Tatar War historical event?
What was the start year of the Western Sahara War historical event?
What was the start year of the Zanj Rebellion historical event?
What was the start year of the Mexican Border War historical event?
What was the start year of the First Italo-Ethiopian War historical event?
What was the start year of the Second Silesian War historical event?
What was the start year of the Babylonian War historical event?
What was the start year of the Silla–Tang War historical event?
What was the start year of the Saxon feud historical event?
What was the start year of the War of Jenkins' Ear historical event?
What was the start year of the War of the Pacific historical event?
What was the start year of the Wars of the Roses historical event?
What was the start year of the War of Chioggia historical event?
What was the start year of the Five Days of Milan historical event?
What was the start year of the Seminole Wars historical event?
What was the start year of the Eelam War I historical event?
What was the start year of the Second Hundred Years' War historical event?
What was the start year of the Transylvanian Civil War historical event?
What was the start year of the Hungarian-Czechoslovak-România  War historical event?
What was the start year of the Umayyad invasion of Gaul historical event?
What was the start year of the Barbary Wars historical event?
What was the start year of the Fifth Syrian War historical event?
What was the start year of the First Silesian War historical event?
What was the start year of the Indonesian National Revolution historical event?
What was the start year of the Fourth Macedonian War historical event?
What was the start year of the Ōnin War historical event?
What was the start year of the Koshamain's War historical event?
What was the start year of the Naxalite–Maoist insurgency historical event?
What was the start year of the Croat–Bosniak War historical event?
What was the start year of the Granada War historical event?
What was the start year of the First Mithridatic War historical event?
What was the start year of the Cologne Diocesan Feud historical event?
What was the start year of the Eastern Front historical event?
What was the start year of the World War II in Albania historical event?
What was the start year of the Numantine War historical event?
What was the start year of the Sand War historical event?
What was the start year of the Six-Day War historical event?
What was the start year of the Byzantine–Ottoman Wars historical event?
What was the start year of the War of the League of Cambrai historical event?
What was the start year of the Second Italo-Ethiopian War historical event?
What was the start year of the Hungarian–Turkish War historical event?
What was the start year of the Muslim conquest of the Levant historical event?
What was the start year of the First Opium War historical event?
What was the number of deaths of the Iran Air Flight 655 shootdown?
What was the number of deaths of the 2019 El Paso shooting?
What was the number of deaths of the Botroseya Church bombing?
What was the number of deaths of the Palair Macedonian Airlines Flight 301?
What was the number of deaths of the Listvyazhnaya mine disaster?
What was the number of deaths of the 2023 Hazara Express derailment?
What was the number of deaths of the Israeli airstrike on the Iranian consulate in Damascus?
What was the number of deaths of the 2017 Iran–Iraq earthquake?
What was the number of deaths of the Typhoon Hagupit?
What was the number of deaths of the Crossair Flight 498?
What was the number of deaths of the Alitalia Flight 4128?
What was the number of deaths of the Battle of Lützen?
What was the number of deaths of the 1987 Hipercor bombing?
What was the number of deaths of the Aero Caribbean Flight 883?
What was the number of deaths of the 1934 Bihar earthquake?
What was the number of deaths of the Tuninter Flight 1153?
What was the number of deaths of the St. Elizabeth's flood?
What was the number of deaths of the Vladivostok Air Flight 352?
What was the number of deaths of the 2021 Bulgaria bus crash?
What was the number of deaths of the Kiryat Shmona massacre?
What was the number of deaths of the Sana'a crowd crush?
What was the number of deaths of the Hurricane Ike?
What was the number of deaths of the Iberia Airlines Flight 602?
What was the number of deaths of the 2013 Bushehr earthquake?
What was the number of deaths of the destruction of the Kakhovka Dam?
What was the number of deaths of the Air Ontario Flight 1363?
What was the number of deaths of the 2020 Kyushu floods?
What was the number of deaths of the Russian submarine Kursk explosion?
What was the number of deaths of the Ghriba synagogue bombing?
What was the number of deaths of the Villa Castelli helicopter collision?
What was the number of deaths of the 2021 Bata explosion?
What was the number of deaths of the Late December 2022 North American winter storm?
What was the number of deaths of the West Fertilizer Company explosion?
What was the number of deaths of the Birmingham pub bombings?
What was the number of deaths of the 2016 Kaohsiung earthquake?
What was the number of deaths of the Mudan Incident of 1871?
What was the number of deaths of the Eckwersheim derailment?
What was the number of deaths of the Libyan Arab Airlines Flight 114?
What was the number of deaths of the 2021 Osaka building fire?
What was the number of deaths of the LAM Mozambique Airlines Flight 470?
What was the number of deaths of the 1972 Königs Wusterhausen air disaster?
What was the number of deaths of the Typhoon Yagi?
What was the number of deaths of the Virginia Beach shooting?
What was the number of deaths of the Operation Northern Arrows?
What was the number of deaths of the Rio de Janeiro school shooting?
What was the number of deaths of the Sierre coach crash?
What was the number of deaths of the 2022 Peshawar mosque bombing?
What was the number of deaths of the Hurricane Irene?
What was the number of deaths of the Munich massacre?
What was the number of deaths of the Szczekociny rail crash?
What was the number of deaths of the Yeti Airlines Flight 101?
What was the number of deaths of the massacre of Glencoe?
What was the number of deaths of the assassination of Juvénal Habyarimana and Cyprien Ntaryamira?
What was the number of deaths of the Tesla Autopilot?
What was the number of deaths of the Malaysia Airlines Flight 370?
What was the number of deaths of the Asiana Airlines Flight 733?
What was the number of deaths of the Aeroflot Flight 1491?
What was the number of deaths of the Avioimpex Flight 110?
What was the number of deaths of the Dolphinarium discotheque suicide bombing?
What was the number of deaths of the 2024 Noto earthquake?
What was the number of deaths of the 2013 European floods?
What was the number of deaths of the Comair Flight 3272?
What was the number of deaths of the 2014 Peshawar school attack?
What was the number of deaths of the Aeroflot Flight 7425?
What was the number of deaths of the Aliya Moldagulova?
What was the number of deaths of the Yekatit 12?
What was the number of deaths of the TWA Flight 800?
What was the number of deaths of the Sivas massacre?
What was the number of deaths of the Hadassah medical convoy massacre?
What was the number of deaths of the Bardo National Museum attack?
What was the number of deaths of the Poznań 1956 protests?
What was the number of deaths of the 1955 Le Mans disaster?
What was the number of deaths of the 2011 Lebanese protests?
What was the number of deaths of the 2018 Kemerovo fire?
What was the number of deaths of the 2015 San Bernardino shooting?
What was the number of deaths of the 1855 Ansei Edo earthquake?
What was the number of deaths of the Aberfan disaster?
What was the number of deaths of the April 9 tragedy?
What was the number of deaths of the Kam Air Flight 904?
What was the number of deaths of the 2020–2021 China–India skirmishes?
What was the number of deaths of the 2023 Turkey–Syria earthquakes?
What was the number of deaths of the Jabalia refugee camp airstrikes?
What was the number of deaths of the 1983 United States embassy bombing?
What was the number of deaths of the Flying Tiger Line Flight 739?
What was the number of deaths of the 2021 Kandahar bombing?
What was the number of deaths of the 2022 Zamfara massacres?
What was the number of deaths of the 2021 Kaohsiung tower fire?
What was the number of deaths of the 2014 Katanga train derailment?
What was the number of deaths of the 2019 Grays incident?
What was the number of deaths of the Maguindanao massacre?
What was the number of deaths of the 1986 Cerritos mid-air collision?
What was the number of deaths of the 2018 Yilan train derailment?
What was the number of deaths of the Long Walk of the Navajo?
What was the number of deaths of the Burke and Hare murders?
What was the number of deaths of the Beltway sniper attacks?
What was the number of deaths of the Alitalia Flight 112?
What was the number of deaths of the 2008 Mexico City Learjet crash?
What was the number of deaths of the 2011 Zhanaozen riots?
"What was the population of the Sanaa city, in 2009?"
"What was the population of the Tolyatti city, in 1976?"
"What was the population of the Le Tampon city, in 1990?"
"What was the population of the Nuuk city, in 2003?"
"What was the population of the Lörrach city, in 2006?"
"What was the population of the Palermo city, in 2023?"
"What was the population of the Esslingen am Neckar city, in 1971?"
"What was the population of the Imperia city, in 2016?"
"What was the population of the Friedrichshafen city, in 1995?"
"What was the population of the Sant Adrià de Besòs city, in 1975?"
"What was the population of the Ljubljana city, in 2012?"
"What was the population of the Friedrichshafen city, in 2002?"
"What was the population of the N'Djamena city, in 1960?"
"What was the population of the Vilnius city, in 1959?"
"What was the population of the Como city, in 2018?"
"What was the population of the Wageningen city, in 1840?"
"What was the population of the Sant Feliu de Llobregat city, in 2012?"
"What was the population of the Palermo city, in 2016?"
"What was the population of the Tolyatti city, in 1959?"
"What was the population of the Ulm city, in 1961?"
"What was the population of the Warsaw city, in 2012?"
"What was the population of the Lörrach city, in 2007?"
"What was the population of the Bonn city, in 2015?"
"What was the population of the Lörrach city, in 1986?"
"What was the population of the Naples city, in 2018?"
"What was the population of the Avilés city, in 2010?"
"What was the population of the Trier city, in 1801?"
"What was the population of the Brasília city, in 2019?"
"What was the population of the Vilnius city, in 1909?"
"What was the population of the Vila-real city, in 2012?"
"What was the population of the Cottbus city, in 2011?"
