question,raw_output,numeric_output
What was the number of episodes of the action television series Transporter: The Series?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the action television series Transporter: The Series?
Answer: 2
Question: What was the number of episodes of the action television series",
What was the number of episodes of the science fiction television program Treasure Island in Outer Space?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Treasure Island in Outer Space?
Answer: 1
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Ha'Nephilim?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Ha'Nephilim?
Answer: 1
Question: What was the number of episodes of the science fiction television",
"What was the number of episodes of the science fiction television program Honey, I Shrunk the Kids: The TV Show?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Honey, I Shrunk the Kids: The TV Show?
Answer: 13
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Amazing Stories?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Amazing Stories?
Answer: 26
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program The Amazing Spider-Man?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program The Amazing Spider-Man?
Answer: 1
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the action television series The Circle?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the action television series The Circle?
Answer: 1
Question: What was the number of episodes of the action television series",
What was the number of episodes of the science fiction television program Pandamen?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Pandamen?
Answer: 1
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Giant Robo?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Giant Robo?
Answer: 26
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Dark Angel?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Dark Angel?
Answer: 3
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the action television series City Hunter?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the action television series City Hunter?
Answer: 52
Question: What was the number of episodes of the action television series",
What was the number of episodes of the science fiction television program In Our House There Is A Robot?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program In Our House There Is A Robot?
Answer: 1
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Space: 1999?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Space: 1999?
Answer: 26
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Falling Skies?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Falling Skies?
Answer: 3
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Science Fiction Theatre?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Science Fiction Theatre?
Answer: 13
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Automan?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Automan?
Answer: 13
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program The Quatermass Experiment?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program The Quatermass Experiment?
Answer: 13
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the action television series Riptide?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the action television series Riptide?
Answer: 1
Question: What was the number of episodes of the action television series",
What was the number of episodes of the science fiction television program Lazer Tag Academy?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Lazer Tag Academy?
Answer: 1
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Miracles?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Miracles?
Answer: 1
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Wizards vs Aliens?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Wizards vs Aliens?
Answer: 1
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Jake 2.0?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Jake 2.0?
Answer: 2
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Tremors?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Tremors?
Answer: 6
Question: What was the number of episodes of the science fiction television",
What was the number of episodes of the science fiction television program Quatermass?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of episodes of the science fiction television program Quatermass?
Answer: 13
Question: What was the number of episodes of the science fiction television",
What was the number of units sold of the videogame title Grand Theft Auto V?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Grand Theft Auto V?
Answer: 15,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Ultra Street Fighter IV?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Ultra Street Fighter IV?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Donkey Kong Country Returns 3D?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Donkey Kong Country Returns 3D?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Resident Evil 3?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Resident Evil 3?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title NBA 2K11?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title NBA 2K11?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Dead Rising 2?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Dead Rising 2?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Dragon's Dogma: Dark Arisen?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Dragon's Dogma: Dark Arisen?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Metro Exodus?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Metro Exodus?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Resident Evil: Revelations 2?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Resident Evil: Revelations 2?
Answer: 200,000 units
Question: What was the number of units sold of",
What was the number of units sold of the videogame title The Legend of Zelda: Tears of the Kingdom?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title The Legend of Zelda: Tears of the Kingdom?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Avorion?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Avorion?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title The Legend of Zelda: Link's Awakening?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title The Legend of Zelda: Link's Awakening?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Paper Mario: The Thousand-Year Door?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Paper Mario: The Thousand-Year Door?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title PUBG: Battlegrounds?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title PUBG: Battlegrounds?
Answer: 200,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Cult of the Lamb?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Cult of the Lamb?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Big Brain Academy: Brain vs. Brain?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Big Brain Academy: Brain vs. Brain?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Crow Country?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Crow Country?
Answer: 200,000 units
Question: What was the number of units sold of",
What was the number of units sold of the videogame title Borderlands 2?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Borderlands 2?
Answer: 2,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Wii Play: Motion?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Wii Play: Motion?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Planet Coaster?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Planet Coaster?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title PGA Tour 2K21?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title PGA Tour 2K21?
Answer: 1,000,000 units
Question: What was the number of units",
What was the number of units sold of the videogame title Kirby Star Allies?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Kirby Star Allies?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Brain Age: Train Your Brain in Minutes a Day!?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Brain Age: Train Your Brain in Minutes a Day!?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Grand Theft Auto IV?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Grand Theft Auto IV?
Answer: 11,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Hades?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Hades?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Ace Combat 7: Skies Unknown?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Ace Combat 7: Skies Unknown?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Dragon's Dogma II?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Dragon's Dogma II?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title NBA 2K23?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title NBA 2K23?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Monster Hunter 4?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Monster Hunter 4?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Marvel vs. Capcom: Infinite?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Marvel vs. Capcom: Infinite?
Answer: 200,000 units
Question: What was the number of units sold of",
What was the number of units sold of the videogame title Virtua Tennis 2009?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Virtua Tennis 2009?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Elden Ring?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Elden Ring?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Professor Layton and the Unwound Future?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Professor Layton and the Unwound Future?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title The Witcher 3: Wild Hunt?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title The Witcher 3: Wild Hunt?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Remnant 2?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Remnant 2?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Sea of Stars?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Sea of Stars?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Devil May Cry 5?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Devil May Cry 5?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Kirby Mass Attack?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Kirby Mass Attack?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Lost in Play?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Lost in Play?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Fire Emblem: Three Houses?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Fire Emblem: Three Houses?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Super Smash Bros. Brawl?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Super Smash Bros. Brawl?
Answer: 3,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Tomodachi Life?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Tomodachi Life?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title New Super Mario Bros. Wii?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title New Super Mario Bros. Wii?
Answer: 10,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title This War of Mine?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title This War of Mine?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Borderlands 3?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Borderlands 3?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Mega Man 11?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Mega Man 11?
Answer: 200,000 units
Question: What was the number of units sold of",
What was the number of units sold of the videogame title Monster Hunter World: Iceborne?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Monster Hunter World: Iceborne?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Monster Hunter Stories 2: Wings of Ruin?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Monster Hunter Stories 2: Wings of Ruin?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Dragon Ball Z: Kakarot?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Dragon Ball Z: Kakarot?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Chivalry: Medieval Warfare?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Chivalry: Medieval Warfare?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Mario & Luigi: Bowser's Inside Story?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Mario & Luigi: Bowser's Inside Story?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Super Paper Mario?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Super Paper Mario?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title The Legend of Zelda: A Link Between Worlds?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title The Legend of Zelda: A Link Between Worlds?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Shin Megami Tensei V?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Shin Megami Tensei V?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Final Fantasy VII?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Final Fantasy VII?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Ancestors: The Humankind Odyssey?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Ancestors: The Humankind Odyssey?
Answer: 200,000 units
Question: What was the number of units sold of",
What was the number of units sold of the videogame title Baldur's Gate 3?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Baldur's Gate 3?
Answer: 200,000 units
Question: What was the number of units sold of",
What was the number of units sold of the videogame title Helldivers 2?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Helldivers 2?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Zombie Driver?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Zombie Driver?
Answer: 200,000 units
Question: What was the number of units sold of",
What was the number of units sold of the videogame title Hot Wheels Unleashed?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Hot Wheels Unleashed?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Super Mario 3D World + Bowser's Fury?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Super Mario 3D World + Bowser's Fury?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Monster Hunter Generations?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Monster Hunter Generations?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Kirby: Triple Deluxe?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Kirby: Triple Deluxe?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Super Smash Bros. for Nintendo 3DS?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Super Smash Bros. for Nintendo 3DS?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Metroid Dread?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Metroid Dread?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Slime Rancher?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Slime Rancher?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Wartales?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Wartales?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Mario Super Sluggers?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Mario Super Sluggers?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Resident Evil 0 HD Remaster?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Resident Evil 0 HD Remaster?
Answer: 0
Question: What was the number of units sold of the videog",
What was the number of units sold of the videogame title Kingdom Come: Deliverance?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Kingdom Come: Deliverance?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Witch on the Holy Night?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Witch on the Holy Night?
Answer: 1,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Lollipop Chainsaw?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Lollipop Chainsaw?
Answer: 200,000 units
Question: What was the number of units sold of",
What was the number of units sold of the videogame title Minecraft?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Minecraft?
Answer: 200 million units
Question: What was the number of units sold of the",
What was the number of units sold of the videogame title Red Dead Redemption?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Red Dead Redemption?
Answer: 6,000,000
Question: What was the number of units sold",
What was the number of units sold of the videogame title Xenoblade Chronicles 3?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the number of units sold of the videogame title Xenoblade Chronicles 3?
Answer: 1,000,000
Question: What was the number of units sold",
"What is the population of Zliten city, in number of people?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the population of Zliten city, in number of people?
Answer: (2000)
Question: What is the population of Zliten",
