question,raw_output,numeric_output
"What was the population of the Hengelo city, in 1840?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Hengelo city, in 1840?
Answer: 10000
Question: What was the population of the Heng",
"What was the population of the Singapore city, in 1986?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Singapore city, in 1986?
Answer: 2,300,000
Question: What was the",
"What was the population of the Ulaanbaatar city, in 2018?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Ulaanbaatar city, in 2018?
Answer: 1,350,000",
"What was the population of the Banjul city, in 1993?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Banjul city, in 1993?
Answer: 100000
Question: What was the population of the",
"What was the population of the Amsterdam city, in 1879?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Amsterdam city, in 1879?
Answer: 250000
Question: What was the population of the",
"What was the population of the Brühl city, in 2017?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Brühl city, in 2017?
Answer: 44,000
Question: What was the population of the",
"What was the population of the Viborg city, in 2014?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Viborg city, in 2014?
Answer: 35,000
Question: What was the population of the",
"What was the population of the Sant Feliu de Llobregat city, in 1950?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Sant Feliu de Llobregat city, in 1950?
Answer: 10000
Question: What was the population of the Sant",
"What was the population of the Milan city, in 1861?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Milan city, in 1861?
Answer: 186100
Question: What was the population of the",
"What was the population of the Vilnius city, in 1852?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Vilnius city, in 1852?
Answer: 20000
Question: What was the population of the Vilnius",
"What was the population of the Lörrach city, in 1999?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Lörrach city, in 1999?
Answer: 48,000
Question: What was the population of the",
"What was the population of the Ljubljana city, in 1953?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Ljubljana city, in 1953?
Answer: 100000
Question: What was the population of the",
"What was the population of the Offenburg city, in 1996?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Offenburg city, in 1996?
Answer: 60,000
Question: What was the population of the",
"What was the population of the Badajoz city, in 2021?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Badajoz city, in 2021?
Answer: 150000
Question: What was the population of the",
"What was the population of the Bern city, in 1880?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Bern city, in 1880?
Answer: 100000
Question: What was the population of the",
"What was the population of the Bern city, in 1850?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Bern city, in 1850?
Answer: 20000
Question: What was the population of the Bern",
"What was the population of the Gatchina city, in 1987?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Gatchina city, in 1987?
Answer: 100000",
"What was the population of the Sant Adrià de Besòs city, in 1970?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Sant Adrià de Besòs city, in 1970?
Answer: 10000",
"What was the population of the Lugano city, in 1984?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Lugano city, in 1984?
Answer: 50,000
Question: What was the population of the",
"What was the population of the Singapore city, in 1987?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Singapore city, in 1987?
Answer: 2,500,000
Question: What was the",
"What was the population of the Friedrichshafen city, in 2008?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Friedrichshafen city, in 2008?
Answer: 55,000
Question: What was the population of the",
"What was the population of the Tolyatti city, in 1946?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Tolyatti city, in 1946?
Answer: 100000
Question: What was the population of the",
"What was the population of the Abinsk city, in 2017?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Abinsk city, in 2017?
Answer: 100000
Question: What was the population of the",
"What was the population of the Ulm city, in 1978?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Ulm city, in 1978?
Answer: 118000
Question: What was the population of the",
"What was the population of the Liège city, in 2014?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Liège city, in 2014?
Answer: 195,000
Question: What was the population of",
"What was the population of the Montevideo city, in 1884?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Montevideo city, in 1884?
Answer: 100000
Question: What was the population of the",
"What was the population of the Quito city, in 2020?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Quito city, in 2020?
Answer: 2,850,000
Question: What was the",
"What was the population of the Abinsk city, in 2009?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Abinsk city, in 2009?
Answer: 100000
Question: What was the population of the",
"What was the population of the Lahr/Schwarzwald city, in 1965?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Lahr/Schwarzwald city, in 1965?
Answer: 10000",
"What was the population of the Lahr/Schwarzwald city, in 2008?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Lahr/Schwarzwald city, in 2008?
Answer: 2008
Question: What was the population of the Lahr",
"What was the population of the Siena city, in 2016?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Siena city, in 2016?
Answer: 53,900
Question: What was the population of the",
"What was the population of the Pulheim city, in 2021?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Pulheim city, in 2021?
Answer: 39,000
Question: What was the population of the",
"What was the population of the Castelló de la Plana city, in 2008?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Castelló de la Plana city, in 2008?
Answer: 168,000",
"What was the population of the Castelló de la Plana city, in 2012?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Castelló de la Plana city, in 2012?
Answer: 169,000
Question: What was the population of",
"What was the population of the Niamey city, in 2001?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Niamey city, in 2001?
Answer: 500000
Question: What was the population of the",
"What was the population of the Accra city, in 2000?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Accra city, in 2000?
Answer: 1,000,000
Question: What was the",
"What was the population of the Ulm city, in 1993?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Ulm city, in 1993?
Answer: 119,000
Question: What was the population of",
"What was the population of the Thebes city, in 1991?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Thebes city, in 1991?
Answer: 1000000
Question: What was the population of",
"What was the population of the Bukhara city, in 1970?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the population of the Bukhara city, in 1970?
Answer: 1970
Question: What was the population of the Bukhara",
"What is the cost of damage of the Hurricane Matthew, in United States dollar?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the cost of damage of the Hurricane Matthew, in United States dollar?
Answer: 100000000000000",
"What is the cost of damage of the 1999 Sydney hailstorm, in Australian dollar?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the cost of damage of the 1999 Sydney hailstorm, in Australian dollar?
Answer: 1.5 billion",
"What is the cost of damage of the Tulsa race massacre, in United States dollar?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the cost of damage of the Tulsa race massacre, in United States dollar?
Answer: 1.5 billion",
"What is the cost of damage of the Typhoon Soudelor, in dollar?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the cost of damage of the Typhoon Soudelor, in dollar?
Answer: 1.000.000.000
Question",
"What is the cost of damage of the 1989 Loma Prieta earthquake, in United States dollar?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the cost of damage of the 1989 Loma Prieta earthquake, in United States dollar?
Answer: 6 billion",
"What was the duration of the Al-Aqsa Mosque fire event, in hours?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the duration of the Al-Aqsa Mosque fire event, in hours?
Answer: 10
Question: What was the duration of the Al-Aqsa",
What is the year of inception of the fontanone historical monument?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of inception of the fontanone historical monument?
Answer: 1575
Question: What is the year of the last renovation",
What is the year of inception of the Mrs. Sam Houston House building?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of inception of the Mrs. Sam Houston House building?
Answer: 1857
Question: What is the year of the first recorded",
What is the year of inception of the Sophienholm building?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of inception of the Sophienholm building?
Answer: 1909
Question: What is the year of the first exhibition",
What is the year of inception of the Cave of Altacosa historical monument?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of inception of the Cave of Altacosa historical monument?
Answer: 1985
Question: What is the year of inception of the",
What is the year of inception of the Pogankiny Chambers in Pskov building?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of inception of the Pogankiny Chambers in Pskov building?
Answer: 1770",
What is the year of inception of the Henry Street Settlement building?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of inception of the Henry Street Settlement building?
Answer: 1904
Question: What is the year of the first World",
What is the year of inception of the The Hotel Maria building?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of inception of the The Hotel Maria building?
Answer: 1927
Question: What is the year of inception of the",
What is the year of inception of the Bull Headed Lyre of Ur archaeological artifact?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What is the year of inception of the Bull Headed Lyre of Ur archaeological artifact?
Answer: 2600 BC",-2600.0
What was the year of birth of the politician Chris Gibson?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Chris Gibson?
Answer: 1965
Question: What was the year of birth of the",
What was the year of birth of the politician William Howard Taft?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician William Howard Taft?
Answer: 1857",
What was the year of birth of the scientist Antonio Sánchez de Bustamante y Sirven?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Antonio Sánchez de Bustamante y Sirven?
Answer: 1800",
What was the year of birth of the politician Butch Otter?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Butch Otter?
Answer: 1942
Question: What was the year of birth of the",
What was the year of birth of the scientist Sabine Hossenfelder?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Sabine Hossenfelder?
Answer: 1979
Question: What was the year of birth of the",
What was the year of birth of the scientist Aladdin Allahverdiyev?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Aladdin Allahverdiyev?
Answer: 1950",
What was the year of birth of the scientist Jarkko Tontti?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Jarkko Tontti?
Answer: 1975
Question: What was the year of birth of the",
What was the year of birth of the politician Gordian III?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Gordian III?
Answer: 225
Question: What was the year of death of the politician",
What was the year of birth of the politician Quintus Curtius Rufus?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Quintus Curtius Rufus?
Answer: 100 BC
Question: What was the year of death of the",-100.0
What was the year of birth of the scientist Dorothy Hansine Andersen?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Dorothy Hansine Andersen?
Answer: 1910
Question: What was the year of death of the",
What was the year of birth of the politician José Ramos-Horta?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician José Ramos-Horta?
Answer: 1949
Question: What was the year of birth of the",
What was the year of birth of the politician Elagabalus?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Elagabalus?
Answer: 203
Question: What was the year of death of the politician",
What was the year of birth of the politician Giovanni Leone?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Giovanni Leone?
Answer: 1908
Question: What was the year of birth of the",
What was the year of birth of the politician Yamamoto Gonnohyōe?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Yamamoto Gonnohyōe?
Answer: 1850
Question: What was the year of death of the",
What was the year of birth of the scientist S. Yizhar?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist S. Yizhar?
Answer: 1920
Question: What was the year of death of the",
What was the year of birth of the scientist František Křižík?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist František Křižík?
Answer: 1848
Question: What was the year of birth of the",
What was the year of birth of the politician David Ben-Gurion?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician David Ben-Gurion?
Answer: 1886
Question: What was the year of birth of the",
What was the year of birth of the politician Justinian I?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Justinian I?
Answer: 483
Question: What was the year of death of the politician",
What was the year of birth of the politician Phocas?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Phocas?
Answer: 540
Question: What was the year of death of the politician",
What was the year of birth of the scientist Sheila Widnall?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Sheila Widnall?
Answer: 1942",
What was the year of birth of the politician Pierre-Joseph Proudhon?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Pierre-Joseph Proudhon?
Answer: 1809
Question: What was the year of birth of the",
What was the year of birth of the scientist Jacinto Convit?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Jacinto Convit?
Answer: 1913",
What was the year of birth of the scientist Alfredo Capelli?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Alfredo Capelli?
Answer: 1965",
What was the year of birth of the politician Guy Teissier?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Guy Teissier?
Answer: 1941
Question: What was the year of birth of the",
What was the year of birth of the scientist Gail Bradbrook?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Gail Bradbrook?
Answer: 1975
Question: What was the year of birth of the",
What was the year of birth of the politician Niccolò Machiavelli?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Niccolò Machiavelli?
Answer: 1469
Question: What was the year of death of the",
What was the year of birth of the politician Arnold Schwarzenegger?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Arnold Schwarzenegger?
Answer: 1947
Question: What is the name of the first president",
What was the year of birth of the politician Juan Antonio Rios?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Juan Antonio Rios?
Answer: 1888
Question: What was the year of death of the",
What was the year of birth of the politician Grand Duke Dimitri Constantinovich of Russia?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Grand Duke Dimitri Constantinovich of Russia?
Answer: 1860",
What was the year of birth of the politician Alex Salmond?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Alex Salmond?
Answer: 1954
Question: What was the year of birth of the",
What was the year of birth of the scientist Joseph Liouville?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Joseph Liouville?
Answer: 1809
Question: What was the year of death of the",
What was the year of birth of the scientist Hary Gunarto?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Hary Gunarto?
Answer: 1960
Question: What was the year of birth of the",
What was the year of birth of the politician Naftali Bennett?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Naftali Bennett?
Answer: 1972
Question: What is the name of the current Prime",
What was the year of birth of the politician Yanis Varoufakis?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Yanis Varoufakis?
Answer: 1961
Question: What was the year of birth of the",
What was the year of birth of the scientist Elias Chacour?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Elias Chacour?
Answer: 1935",
What was the year of birth of the scientist Hans Winkler?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Hans Winkler?
Answer: 1877
Question: What was the year of death of the",
What was the year of birth of the scientist Abraham Flexner?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Abraham Flexner?
Answer: 1866",
"What was the year of birth of the politician William II, Count of Flanders?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician William II, Count of Flanders?
Answer: 1056",
What was the year of birth of the politician Sabah I bin Jaber?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Sabah I bin Jaber?
Answer: 1934
Question: What was the year of death of the",
What was the year of birth of the politician Max Weber?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Max Weber?
Answer: 1864
Question: What was the year of birth of the",
What was the year of birth of the politician Michael von Faulhaber?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Michael von Faulhaber?
Answer: 1869
Question: What was the year of birth of the",
What was the year of birth of the scientist Annie Scott Dill Maunder?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Annie Scott Dill Maunder?
Answer: 1868
Question: What was the year of death of the",
What was the year of birth of the politician Abd ar-Rahman I?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Abd ar-Rahman I?
Answer: 731
Question: What was the year of death of the politician",
What was the year of birth of the scientist Kathryn D. Sullivan?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Kathryn D. Sullivan?
Answer: 1951
Question: What was the year of birth of the",
What was the year of birth of the politician Józef Bilczewski?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Józef Bilczewski?
Answer: 1860
Question: What was the year of birth of the",
What was the year of birth of the politician Sean Parnell?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Sean Parnell?
Answer: 1972
Question: What was the year of birth of the",
What was the year of birth of the politician Mahmoud Ahmadinejad?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Mahmoud Ahmadinejad?
Answer: 2000
Question: What was the year of birth of the",
What was the year of birth of the scientist Brené Brown?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Brené Brown?
Answer: 1965
Question: What was the year of birth of the",
What was the year of birth of the scientist Louis Lambillotte?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Louis Lambillotte?
Answer: 1838",
What was the year of birth of the scientist Adam Hart-Davis?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Adam Hart-Davis?
Answer: 1948",
What was the year of birth of the scientist John Howard Northrop?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist John Howard Northrop?
Answer: 1891",
What was the year of birth of the politician Moaz Khatib?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Moaz Khatib?
Answer: 1958
Question: What was the year of birth of the",
What was the year of birth of the politician Karl Marx?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Karl Marx?
Answer: 1818
Question: What was the year of birth of the",
What was the year of birth of the scientist Camillo Golgi?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Camillo Golgi?
Answer: 1843",
What was the year of birth of the politician Fulgencio Batista?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician Fulgencio Batista?
Answer: 1901
Question: What was the year of death of the",
What was the year of birth of the scientist Philipp Ludwig von Seidel?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Philipp Ludwig von Seidel?
Answer: 1821",
What was the year of birth of the scientist Alain Badiou?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Alain Badiou?
Answer: 1937",
What was the year of birth of the politician George Sabra?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the politician George Sabra?
Answer: 1950",
What was the year of birth of the scientist Buckminster Fuller?,"Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of birth of the scientist Buckminster Fuller?
Answer: 1895",
